Code,Location,Year,"Avg. monthly wage, MX$","Total wages, MX$",Firms,Employment,Revealed comparative advantage,Distance,Opportunity gain
28,Tamaulipas,2010,,6342.6201171875,3,23.489999771118164,0.019322723150253296,0.7728046178817749,3.2493679523468018
28,Tamaulipas,2011,,4501.06005859375,3,20,0.017522457987070084,0.7792031168937683,3.21732497215271
28,Tamaulipas,2012,,340.92999267578125,1,3.1700000762939453,0.0028809281066060066,0.7359601259231567,3.0131070613861084
28,Tamaulipas,2013,,329.3299865722656,1,2.75,0.0024017987307161093,0.79001384973526,3.125763416290283
28,Tamaulipas,2014,,0,0,0,0,0.7984312772750854,0
29,Tlaxcala,2004,,365294.65625,48,2945.919921875,13.297815322875977,0.561579704284668,0
29,Tlaxcala,2005,,378371.40625,49,2856.4501953125,13.454630851745605,0.5221872329711914,0
29,Tlaxcala,2006,,391223.15625,49,2733.239990234375,13.671923637390137,0.44164055585861206,0
29,Tlaxcala,2007,,387033.625,47,2603.760009765625,14.200042724609375,0.3687298893928528,0
29,Tlaxcala,2008,,400913.84375,47,2512.949951171875,14.504812240600586,0.39875346422195435,0
29,Tlaxcala,2009,,389515.8125,47,2303.050048828125,15.360432624816895,0.48691755533218384,0
29,Tlaxcala,2010,,414474.6875,45,2364.840087890625,15.470487594604492,0.4287889003753662,0
29,Tlaxcala,2011,,443987.5625,43,2428.489990234375,16.35102653503418,0.4448757767677307,0
29,Tlaxcala,2012,,450454.0625,42,2303.580078125,15.309843063354492,0.4448758363723755,0
29,Tlaxcala,2013,,477817.53125,41,2324.969970703125,14.156336784362793,0.4639536142349243,0
29,Tlaxcala,2014,,505982.8125,38,2427.75,16.22255516052246,0.4632040858268738,0
30,Veracruz,2004,,34126.48046875,5,268.54998779296875,0.1496463268995285,0.938148558139801,3.652991533279419
30,Veracruz,2005,,47339.1484375,3,342.6700134277344,0.20380446314811707,0.9399980306625366,3.556976318359375
30,Veracruz,2006,,52776.12890625,1,342.5799865722656,0.20821812748908997,0.9425604343414307,3.5448718070983887
30,Veracruz,2007,,57873.87109375,1,355.3299865722656,0.2272167056798935,0.9063968658447266,3.4417366981506348
30,Veracruz,2008,,57059.390625,1,343.5,0.22470462322235107,0.9406226277351379,3.8675410747528076
30,Veracruz,2009,,57375,1,328.0799865722656,0.22337238490581512,0.9347923398017883,3.898084878921509
30,Veracruz,2010,,64156.26171875,1,336.8299865722656,0.2280251681804657,0.8995306491851807,3.705425500869751
30,Veracruz,2011,,71604.5859375,2,366.6400146484375,0.2598101794719696,0.9023601412773132,3.6688852310180664
30,Veracruz,2012,,75740.8125,2,363.25,0.2602376639842987,0.9023601412773132,2.9641778469085693
30,Veracruz,2013,,77933.7421875,2,356,0.24451389908790588,0.9023601412773132,2.911198377609253
30,Veracruz,2014,,79644.7109375,2,344.3399963378906,0.2546781599521637,0.8729182481765747,3.2668352127075195
31,Yucatan,2004,,40795.3203125,18,430.9200134277344,0.6169974207878113,0.7954544425010681,2.4458937644958496
31,Yucatan,2005,,46908.30859375,17,462.25,0.6976813673973083,0.8015705943107605,2.560183525085449
31,Yucatan,2006,,53138.34765625,16,506.28997802734375,0.791404128074646,0.8100447654724121,2.5631000995635986
31,Yucatan,2007,,44641.0703125,16,438.20001220703125,0.7255974411964417,0.7455687522888184,2.396402597427368
31,Yucatan,2008,,45790.9375,19,488.9700012207031,0.8313182592391968,0.7129858732223511,2.4762017726898193
31,Yucatan,2009,,38497.640625,18,452.67999267578125,0.8297742605209351,0.8794189691543579,2.788119316101074
31,Yucatan,2010,,39529.1171875,19,413.67999267578125,0.7617560029029846,0.8425525426864624,2.6409335136413574
31,Yucatan,2011,,31738.5390625,19,365.7799987792969,0.7054603695869446,0.8794189691543579,2.5744080543518066
31,Yucatan,2012,,29116.740234375,16,309.0199890136719,0.5973807573318481,0.8794189095497131,2.54451584815979
31,Yucatan,2013,,27715.029296875,17,274.0199890136719,0.49277976155281067,0.7929329872131348,2.4066221714019775
31,Yucatan,2014,,23981.080078125,16,255.91000366210938,0.485909640789032,0.8012334108352661,2.3429605960845947
32,Zacatecas,2004,,157.13999938964844,1,1.4299999475479126,0.0040969341062009335,0.9087691307067871,1.751035213470459
32,Zacatecas,2005,,100,1,1,0.003125903895124793,0.9474982619285583,1.4575905799865723
32,Zacatecas,2006,,0,0,0,0,0.9655362963676453,0
32,Zacatecas,2007,,0,0,0,0,1,0
32,Zacatecas,2008,,0,0,0,0,1,0
32,Zacatecas,2009,,0,0,0,0,1,0
32,Zacatecas,2010,,0,0,0,0,1,0
32,Zacatecas,2011,,0,0,0,0,1,0
32,Zacatecas,2012,,0,0,0,0,1,0
32,Zacatecas,2013,,0,0,0,0,1,0
32,Zacatecas,2014,,0,0,0,0,1,0
